"Plot Title: CANUAPRESS061524"
"#","Date Time, GMT-06:00","Abs Pres, kPa (LGR S/N: 20797139, SEN S/N: 20797139)","Temp, °C (LGR S/N: 20797139, SEN S/N: 20797139)","Coupler Detached (LGR S/N: 20797139)","Coupler Attached (LGR S/N: 20797139)","Host Connected (LGR S/N: 20797139)","Stopped (LGR S/N: 20797139)","End Of File (LGR S/N: 20797139)"
454,06/20/24 04:00:00 AM,99.383,23.484,,,,,
455,06/20/24 04:15:00 AM,99.371,23.484,,,,,
456,06/20/24 04:30:00 AM,99.383,23.484,,,,,
457,06/20/24 04:45:00 AM,99.395,23.484,,,,,
458,06/20/24 05:00:00 AM,99.407,23.484,,,,,
459,06/20/24 05:15:00 AM,99.419,23.484,,,,,
460,06/20/24 05:30:00 AM,99.428,23.388,,,,,
461,06/20/24 05:45:00 AM,99.440,23.388,,,,,
462,06/20/24 06:00:00 AM,99.452,23.388,,,,,
463,06/20/24 06:15:00 AM,99.452,23.388,,,,,
464,06/20/24 06:30:00 AM,99.476,23.388,,,,,
465,06/20/24 06:45:00 AM,99.501,23.388,,,,,
466,06/20/24 07:00:00 AM,99.525,23.388,,,,,
467,06/20/24 07:15:00 AM,99.525,23.388,,,,,
468,06/20/24 07:30:00 AM,99.537,23.388,,,,,
469,06/20/24 07:45:00 AM,99.549,23.388,,,,,
470,06/20/24 08:00:00 AM,99.574,23.388,,,,,
471,06/20/24 08:15:00 AM,99.577,23.484,,,,,
472,06/20/24 08:30:00 AM,99.565,23.484,,,,,
473,06/20/24 08:45:00 AM,99.577,23.484,,,,,
474,06/20/24 09:00:00 AM,99.553,23.484,,,,,
475,06/20/24 09:15:00 AM,99.553,23.484,,,,,
476,06/20/24 09:30:00 AM,99.568,23.581,,,,,
477,06/20/24 09:45:00 AM,99.568,23.581,,,,,
478,06/20/24 10:00:00 AM,99.565,23.484,,,,,
479,06/20/24 10:15:00 AM,99.556,23.581,,,,,
480,06/20/24 10:30:00 AM,99.544,23.581,,,,,
481,06/20/24 10:45:00 AM,99.520,23.581,,,,,
482,06/20/24 11:00:00 AM,99.508,23.581,,,,,
483,06/20/24 11:15:00 AM,99.471,23.581,,,,,
484,06/20/24 11:30:00 AM,99.459,23.581,,,,,
485,06/20/24 11:45:00 AM,99.447,23.581,,,,,
486,06/20/24 12:00:00 PM,99.423,23.581,,,,,
487,06/20/24 12:15:00 PM,99.398,23.581,,,,,
488,06/20/24 12:30:00 PM,99.398,23.581,,,,,
489,06/20/24 12:45:00 PM,99.374,23.581,,,,,
490,06/20/24 01:00:00 PM,99.353,23.677,,,,,
491,06/20/24 01:15:00 PM,99.329,23.677,,,,,
492,06/20/24 01:30:00 PM,99.305,23.677,,,,,
493,06/20/24 01:45:00 PM,99.292,23.677,,,,,
494,06/20/24 02:00:00 PM,99.280,23.677,,,,,
495,06/20/24 02:15:00 PM,99.256,23.677,,,,,
496,06/20/24 02:30:00 PM,99.268,23.677,,,,,
497,06/20/24 02:45:00 PM,99.244,23.677,,,,,
498,06/20/24 03:00:00 PM,99.244,23.677,,,,,
499,06/20/24 03:15:00 PM,99.256,23.677,,,,,
500,06/20/24 03:30:00 PM,99.256,23.677,,,,,
501,06/20/24 03:45:00 PM,99.268,23.677,,,,,
502,06/20/24 04:00:00 PM,99.292,23.677,,,,,
503,06/20/24 04:15:00 PM,99.305,23.677,,,,,
504,06/20/24 04:30:00 PM,99.317,23.677,,,,,
505,06/20/24 04:45:00 PM,99.317,23.677,,,,,
506,06/20/24 05:00:00 PM,99.329,23.677,,,,,
507,06/20/24 05:15:00 PM,99.341,23.677,,,,,
508,06/20/24 05:30:00 PM,99.438,23.677,,,,,
509,06/20/24 05:45:00 PM,99.605,23.581,,,,,
510,06/20/24 06:00:00 PM,99.799,23.581,,,,,
511,06/20/24 06:15:00 PM,100.103,23.581,,,,,
512,06/20/24 06:30:00 PM,100.601,23.581,,,,,
513,06/20/24 06:45:00 PM,100.914,23.484,,,,,
514,06/20/24 07:00:00 PM,101.303,23.484,,,,,
515,06/20/24 07:15:00 PM,101.510,23.484,,,,,
516,06/20/24 07:30:00 PM,101.368,23.581,,,,,
517,06/20/24 07:45:00 PM,101.246,23.581,,,,,
518,06/20/24 08:00:00 PM,101.121,23.484,,,,,
519,06/20/24 08:15:00 PM,101.024,23.484,,,,,
520,06/20/24 08:30:00 PM,100.939,23.484,,,,,
521,06/20/24 08:45:00 PM,100.914,23.484,,,,,
522,06/20/24 09:00:00 PM,100.987,23.484,,,,,
523,06/20/24 09:15:00 PM,101.203,23.388,,,,,
524,06/20/24 09:30:00 PM,101.726,23.388,,,,,
525,06/20/24 09:45:00 PM,102.295,23.292,,,,,
526,06/20/24 10:00:00 PM,102.575,23.292,,,,,
527,06/20/24 10:15:00 PM,102.904,23.292,,,,,
528,06/20/24 10:30:00 PM,103.732,23.292,,,,,
529,06/20/24 10:45:00 PM,105.755,23.196,,,,,
530,06/20/24 11:00:00 PM,107.063,23.196,,,,,
531,06/20/24 11:15:00 PM,106.989,23.196,,,,,
532,06/20/24 11:30:00 PM,106.822,23.292,,,,,
533,06/20/24 11:45:00 PM,106.333,23.292,,,,,
534,06/21/24 12:00:00 AM,105.905,23.292,,,,,
535,06/21/24 12:15:00 AM,105.490,23.292,,,,,
536,06/21/24 12:30:00 AM,105.282,23.292,,,,,
537,06/21/24 12:45:00 AM,105.661,23.292,,,,,
538,06/21/24 01:00:00 AM,106.895,23.292,,,,,
539,06/21/24 01:15:00 AM,108.596,23.292,,,,,
540,06/21/24 01:30:00 AM,110.627,23.196,,,,,
541,06/21/24 01:45:00 AM,113.268,23.196,,,,,
542,06/21/24 02:00:00 AM,113.367,23.196,,,,,
543,06/21/24 02:15:00 AM,113.219,23.196,,,,,
544,06/21/24 02:30:00 AM,112.481,23.196,,,,,
545,06/21/24 02:45:00 AM,112.051,23.196,,,,,
546,06/21/24 03:00:00 AM,111.855,23.196,,,,,
547,06/21/24 03:15:00 AM,111.867,23.196,,,,,
548,06/21/24 03:30:00 AM,111.965,23.196,,,,,
549,06/21/24 03:45:00 AM,112.027,23.196,,,,,
550,06/21/24 04:00:00 AM,112.088,23.196,,,,,
551,06/21/24 04:15:00 AM,112.113,23.196,,,,,
552,06/21/24 04:30:00 AM,112.125,23.196,,,,,
553,06/21/24 04:45:00 AM,112.137,23.196,,,,,
554,06/21/24 05:00:00 AM,112.211,23.196,,,,,
555,06/21/24 05:15:00 AM,112.330,23.100,,,,,
556,06/21/24 05:30:00 AM,112.465,23.100,,,,,
557,06/21/24 05:45:00 AM,112.674,23.100,,,,,
558,06/21/24 06:00:00 AM,112.760,23.100,,,,,
559,06/21/24 06:15:00 AM,112.834,23.100,,,,,
560,06/21/24 06:30:00 AM,112.809,23.100,,,,,
561,06/21/24 06:45:00 AM,112.723,23.100,,,,,
562,06/21/24 07:00:00 AM,112.625,23.100,,,,,
563,06/21/24 07:15:00 AM,112.477,23.100,,,,,
564,06/21/24 07:30:00 AM,112.264,23.004,,,,,
565,06/21/24 07:45:00 AM,112.006,23.004,,,,,
566,06/21/24 08:00:00 AM,111.650,23.004,,,,,
567,06/21/24 08:15:00 AM,111.257,23.004,,,,,
568,06/21/24 08:30:00 AM,110.766,23.004,,,,,
569,06/21/24 08:45:00 AM,110.288,23.004,,,,,
570,06/21/24 09:00:00 AM,109.650,23.004,,,,,
571,06/21/24 09:15:00 AM,108.927,23.004,,,,,
572,06/21/24 09:30:00 AM,108.217,23.004,,,,,
573,06/21/24 09:45:00 AM,107.459,23.004,,,,,
574,06/21/24 10:00:00 AM,106.725,23.004,,,,,
575,06/21/24 10:15:00 AM,106.028,23.004,,,,,
576,06/21/24 10:30:00 AM,105.308,23.004,,,,,
577,06/21/24 10:45:00 AM,104.701,23.100,,,,,
578,06/21/24 11:00:00 AM,104.067,23.100,,,,,
579,06/21/24 11:15:00 AM,103.481,23.100,,,,,
580,06/21/24 11:30:00 AM,102.969,23.100,,,,,
581,06/21/24 11:45:00 AM,102.461,23.196,,,,,
582,06/21/24 12:00:00 PM,101.999,23.196,,,,,
583,06/21/24 12:15:00 PM,101.597,23.196,,,,,
584,06/21/24 12:30:00 PM,101.329,23.196,,,,,
585,06/21/24 12:45:00 PM,100.989,23.196,,,,,
586,06/21/24 01:00:00 PM,100.673,23.196,,,,,
587,06/21/24 01:15:00 PM,100.433,23.292,,,,,
588,06/21/24 01:30:00 PM,100.214,23.292,,,,,
589,06/21/24 01:45:00 PM,100.007,23.292,,,,,
590,06/21/24 02:00:00 PM,99.825,23.292,,,,,
591,06/21/24 02:15:00 PM,99.619,23.292,,,,,
592,06/21/24 02:30:00 PM,99.461,23.292,,,,,
593,06/21/24 02:45:00 PM,99.315,23.292,,,,,
594,06/21/24 03:00:00 PM,99.194,23.292,,,,,
595,06/21/24 03:15:00 PM,99.096,23.292,,,,,
596,06/21/24 03:30:00 PM,98.991,23.388,,,,,
597,06/21/24 03:45:00 PM,98.918,23.388,,,,,
598,06/21/24 04:00:00 PM,98.857,23.388,,,,,
599,06/21/24 04:15:00 PM,98.796,23.388,,,,,
600,06/21/24 04:30:00 PM,98.724,23.388,,,,,
601,06/21/24 04:45:00 PM,98.675,23.388,,,,,
602,06/21/24 05:00:00 PM,98.639,23.388,,,,,
603,06/21/24 05:15:00 PM,98.602,23.388,,,,,
604,06/21/24 05:30:00 PM,98.590,23.388,,,,,
605,06/21/24 05:45:00 PM,98.578,23.388,,,,,
606,06/21/24 06:00:00 PM,98.554,23.388,,,,,
607,06/21/24 06:15:00 PM,98.554,23.388,,,,,
608,06/21/24 06:30:00 PM,98.554,23.388,,,,,
609,06/21/24 06:45:00 PM,98.526,23.292,,,,,
610,06/21/24 07:00:00 PM,98.538,23.292,,,,,
611,06/21/24 07:15:00 PM,98.550,23.292,,,,,
612,06/21/24 07:30:00 PM,98.550,23.292,,,,,
613,06/21/24 07:45:00 PM,98.550,23.292,,,,,
614,06/21/24 08:00:00 PM,98.550,23.292,,,,,
615,06/21/24 08:15:00 PM,98.550,23.292,,,,,
616,06/21/24 08:30:00 PM,98.550,23.292,,,,,
617,06/21/24 08:45:00 PM,98.574,23.292,,,,,
618,06/21/24 09:00:00 PM,98.574,23.292,,,,,
619,06/21/24 09:15:00 PM,98.559,23.196,,,,,
620,06/21/24 09:30:00 PM,98.535,23.196,,,,,
621,06/21/24 09:45:00 PM,98.510,23.196,,,,,
622,06/21/24 10:00:00 PM,98.510,23.196,,,,,
623,06/21/24 10:15:00 PM,98.474,23.196,,,,,
624,06/21/24 10:30:00 PM,98.437,23.196,,,,,
625,06/21/24 10:45:00 PM,98.437,23.196,,,,,
626,06/21/24 11:00:00 PM,98.413,23.196,,,,,
627,06/21/24 11:15:00 PM,98.389,23.196,,,,,
628,06/21/24 11:30:00 PM,98.385,23.100,,,,,
629,06/21/24 11:45:00 PM,98.349,23.100,,,,,
630,06/22/24 12:00:00 AM,98.337,23.100,,,,,
631,06/22/24 12:15:00 AM,98.337,23.100,,,,,
632,06/22/24 12:30:00 AM,98.313,23.100,,,,,
633,06/22/24 12:45:00 AM,98.301,23.100,,,,,
634,06/22/24 01:00:00 AM,98.288,23.100,,,,,
635,06/22/24 01:15:00 AM,98.276,23.100,,,,,
636,06/22/24 01:30:00 AM,98.252,23.100,,,,,
637,06/22/24 01:45:00 AM,98.264,23.100,,,,,
638,06/22/24 02:00:00 AM,98.252,23.100,,,,,
639,06/22/24 02:15:00 AM,98.249,23.004,,,,,
640,06/22/24 02:30:00 AM,98.212,23.004,,,,,
641,06/22/24 02:45:00 AM,98.212,23.004,,,,,
642,06/22/24 03:00:00 AM,98.188,23.004,,,,,
643,06/22/24 03:15:00 AM,98.176,23.004,,,,,
644,06/22/24 03:30:00 AM,98.188,23.004,,,,,
645,06/22/24 03:45:00 AM,98.176,23.004,,,,,
646,06/22/24 04:00:00 AM,98.176,23.004,,,,,
647,06/22/24 04:15:00 AM,98.176,23.004,,,,,
648,06/22/24 04:30:00 AM,98.148,22.908,,,,,
649,06/22/24 04:45:00 AM,98.148,22.908,,,,,
650,06/22/24 05:00:00 AM,98.148,22.908,,,,,
651,06/22/24 05:15:00 AM,98.136,22.908,,,,,
652,06/22/24 05:30:00 AM,98.124,22.908,,,,,
653,06/22/24 05:45:00 AM,98.160,22.908,,,,,
654,06/22/24 06:00:00 AM,98.148,22.908,,,,,
655,06/22/24 06:15:00 AM,98.184,22.908,,,,,
656,06/22/24 06:30:00 AM,98.197,22.908,,,,,
657,06/22/24 06:45:00 AM,98.197,22.908,,,,,
658,06/22/24 07:00:00 AM,98.197,22.908,,,,,
659,06/22/24 07:15:00 AM,98.197,22.908,,,,,
660,06/22/24 07:30:00 AM,98.197,22.908,,,,,
661,06/22/24 07:45:00 AM,98.172,22.908,,,,,
662,06/22/24 08:00:00 AM,98.184,22.908,,,,,
663,06/22/24 08:15:00 AM,98.184,22.908,,,,,
664,06/22/24 08:30:00 AM,98.184,22.908,,,,,
665,06/22/24 08:45:00 AM,98.164,23.004,,,,,
666,06/22/24 09:00:00 AM,98.139,23.004,,,,,
667,06/22/24 09:15:00 AM,98.127,23.004,,,,,
668,06/22/24 09:30:00 AM,98.106,23.100,,,,,
669,06/22/24 09:45:00 AM,98.089,23.292,,,,,
670,06/22/24 10:00:00 AM,98.053,23.292,,,,,
671,06/22/24 10:15:00 AM,98.041,23.292,,,,,
672,06/22/24 10:30:00 AM,98.032,23.388,,,,,
673,06/22/24 10:45:00 AM,97.971,23.388,,,,,
674,06/22/24 11:00:00 AM,97.950,23.484,,,,,
675,06/22/24 11:15:00 AM,97.929,23.581,,,,,
676,06/22/24 11:30:00 AM,97.896,23.677,,,,,
677,06/22/24 11:45:00 AM,97.860,23.677,,,,,
678,06/22/24 12:00:00 PM,97.839,23.773,,,,,
679,06/22/24 12:15:00 PM,97.794,23.869,,,,,
680,06/22/24 12:30:00 PM,97.773,23.966,,,,,
681,06/22/24 12:45:00 PM,97.712,23.966,,,,,
682,06/22/24 01:00:00 PM,97.688,23.966,,,,,
683,06/22/24 01:15:00 PM,97.640,23.966,,,,,
684,06/22/24 01:30:00 PM,97.615,23.966,,,,,
685,06/22/24 01:45:00 PM,97.576,23.869,,,,,
686,06/22/24 02:00:00 PM,97.551,23.869,,,,,
687,06/22/24 02:15:00 PM,97.515,23.869,,,,,
688,06/22/24 02:30:00 PM,97.527,23.869,,,,,
689,06/22/24 02:45:00 PM,97.503,23.869,,,,,
690,06/22/24 03:00:00 PM,97.503,23.869,,,,,
691,06/22/24 03:15:00 PM,97.479,23.869,,,,,
692,06/22/24 03:30:00 PM,97.491,23.869,,,,,
693,06/22/24 03:45:00 PM,97.479,23.869,,,,,
694,06/22/24 04:00:00 PM,97.467,23.869,,,,,
695,06/22/24 04:15:00 PM,97.454,23.869,,,,,
696,06/22/24 04:30:00 PM,97.467,23.869,,,,,
697,06/22/24 04:45:00 PM,97.479,23.869,,,,,
698,06/22/24 05:00:00 PM,97.479,23.869,,,,,
699,06/22/24 05:15:00 PM,97.491,23.869,,,,,
700,06/22/24 05:30:00 PM,97.515,23.869,,,,,
701,06/22/24 05:45:00 PM,97.515,23.869,,,,,
702,06/22/24 06:00:00 PM,97.527,23.869,,,,,
703,06/22/24 06:15:00 PM,97.560,23.773,,,,,
704,06/22/24 06:30:00 PM,97.560,23.773,,,,,
705,06/22/24 06:45:00 PM,97.597,23.773,,,,,
706,06/22/24 07:00:00 PM,97.621,23.773,,,,,
707,06/22/24 07:15:00 PM,97.669,23.773,,,,,
708,06/22/24 07:30:00 PM,97.694,23.773,,,,,
709,06/22/24 07:45:00 PM,97.718,23.773,,,,,
710,06/22/24 08:00:00 PM,97.730,23.773,,,,,
711,06/22/24 08:15:00 PM,97.730,23.773,,,,,
712,06/22/24 08:30:00 PM,97.739,23.677,,,,,
713,06/22/24 08:45:00 PM,97.751,23.677,,,,,
714,06/22/24 09:00:00 PM,97.739,23.677,,,,,
715,06/22/24 09:15:00 PM,97.751,23.677,,,,,
716,06/22/24 09:30:00 PM,97.751,23.677,,,,,
717,06/22/24 09:45:00 PM,97.763,23.677,,,,,
718,06/22/24 10:00:00 PM,97.760,23.581,,,,,
719,06/22/24 10:15:00 PM,97.735,23.581,,,,,
720,06/22/24 10:30:00 PM,97.748,23.581,,,,,
721,06/22/24 10:45:00 PM,97.723,23.581,,,,,
722,06/22/24 11:00:00 PM,97.699,23.581,,,,,
723,06/22/24 11:15:00 PM,97.687,23.581,,,,,
724,06/22/24 11:30:00 PM,97.708,23.484,,,,,
725,06/22/24 11:45:00 PM,97.696,23.484,,,,,
726,06/23/24 12:00:00 AM,97.684,23.484,,,,,
727,06/23/24 12:15:00 AM,97.696,23.484,,,,,
728,06/23/24 12:30:00 AM,97.671,23.484,,,,,
729,06/23/24 12:45:00 AM,97.668,23.388,,,,,
730,06/23/24 01:00:00 AM,97.644,23.388,,,,,
731,06/23/24 01:15:00 AM,97.644,23.388,,,,,
732,06/23/24 01:30:00 AM,97.632,23.388,,,,,
733,06/23/24 01:45:00 AM,97.632,23.388,,,,,
734,06/23/24 02:00:00 AM,97.628,23.292,,,,,
735,06/23/24 02:15:00 AM,97.628,23.292,,,,,
736,06/23/24 02:30:00 AM,97.628,23.292,,,,,
737,06/23/24 02:45:00 AM,97.652,23.292,,,,,
738,06/23/24 03:00:00 AM,97.640,23.292,,,,,
739,06/23/24 03:15:00 AM,97.649,23.196,,,,,
740,06/23/24 03:30:00 AM,97.637,23.196,,,,,
741,06/23/24 03:45:00 AM,97.637,23.196,,,,,
742,06/23/24 04:00:00 AM,97.649,23.196,,,,,
743,06/23/24 04:15:00 AM,97.637,23.196,,,,,
744,06/23/24 04:30:00 AM,97.637,23.196,,,,,
745,06/23/24 04:45:00 AM,97.658,23.100,,,,,
746,06/23/24 05:00:00 AM,97.658,23.100,,,,,
747,06/23/24 05:15:00 AM,97.682,23.100,,,,,
748,06/23/24 05:30:00 AM,97.682,23.100,,,,,
749,06/23/24 05:45:00 AM,97.694,23.100,,,,,
750,06/23/24 06:00:00 AM,97.715,23.004,,,,,
751,06/23/24 06:15:00 AM,97.739,23.004,,,,,
752,06/23/24 06:30:00 AM,97.751,23.004,,,,,
753,06/23/24 06:45:00 AM,97.751,23.004,,,,,
754,06/23/24 07:00:00 AM,97.763,23.004,,,,,
755,06/23/24 07:15:00 AM,97.788,23.004,,,,,
756,06/23/24 07:30:00 AM,97.812,23.004,,,,,
757,06/23/24 07:45:00 AM,97.800,23.004,,,,,
758,06/23/24 08:00:00 AM,97.800,23.004,,,,,
759,06/23/24 08:15:00 AM,97.800,23.004,,,,,
760,06/23/24 08:30:00 AM,97.788,23.004,,,,,
761,06/23/24 08:45:00 AM,97.779,23.100,,,,,
762,06/23/24 09:00:00 AM,97.779,23.100,,,,,
763,06/23/24 09:15:00 AM,97.737,23.292,,,,,
764,06/23/24 09:30:00 AM,97.708,23.484,,,,,
765,06/23/24 09:45:00 AM,97.699,23.581,,,,,
766,06/23/24 10:00:00 AM,97.678,23.677,,,,,
767,06/23/24 10:15:00 AM,97.671,23.484,,,,,
768,06/23/24 10:30:00 AM,97.671,23.484,,,,,
769,06/23/24 10:45:00 AM,97.651,23.581,,,,,
770,06/23/24 11:00:00 AM,97.638,23.581,,,,,
771,06/23/24 11:15:00 AM,97.630,23.677,,,,,
772,06/23/24 11:30:00 AM,97.612,23.869,,,,,
773,06/23/24 11:45:00 AM,97.576,23.869,,,,,
774,06/23/24 12:00:00 PM,97.531,23.966,,,,,
775,06/23/24 12:15:00 PM,97.497,24.062,,,,,
776,06/23/24 12:30:00 PM,97.489,24.158,,,,,
777,06/23/24 12:45:00 PM,97.428,24.158,,,,,
778,06/23/24 01:00:00 PM,97.404,24.158,,,,,
779,06/23/24 01:15:00 PM,97.367,24.158,,,,,
780,06/23/24 01:30:00 PM,97.331,24.158,,,,,
781,06/23/24 01:45:00 PM,97.319,24.158,,,,,
782,06/23/24 02:00:00 PM,97.283,24.158,,,,,
783,06/23/24 02:15:00 PM,97.258,24.158,,,,,
784,06/23/24 02:30:00 PM,97.234,24.158,,,,,
785,06/23/24 02:45:00 PM,97.234,24.158,,,,,
786,06/23/24 03:00:00 PM,97.234,24.158,,,,,
787,06/23/24 03:15:00 PM,97.219,24.062,,,,,
788,06/23/24 03:30:00 PM,97.231,24.062,,,,,
789,06/23/24 03:45:00 PM,97.219,24.062,,,,,
790,06/23/24 04:00:00 PM,97.206,24.062,,,,,
791,06/23/24 04:15:00 PM,97.215,23.966,,,,,
792,06/23/24 04:30:00 PM,97.215,23.966,,,,,
793,06/23/24 04:45:00 PM,97.203,23.966,,,,,
794,06/23/24 05:00:00 PM,97.215,23.966,,,,,
795,06/23/24 05:15:00 PM,97.227,23.966,,,,,
796,06/23/24 05:30:00 PM,97.252,23.966,,,,,
797,06/23/24 05:45:00 PM,97.264,23.966,,,,,
798,06/23/24 06:00:00 PM,97.252,23.966,,,,,
799,06/23/24 06:15:00 PM,97.276,23.966,,,,,
800,06/23/24 06:30:00 PM,97.260,23.869,,,,,
801,06/23/24 06:45:00 PM,97.297,23.869,,,,,
802,06/23/24 07:00:00 PM,97.309,23.869,,,,,
803,06/23/24 07:15:00 PM,97.345,23.869,,,,,
804,06/23/24 07:30:00 PM,97.382,23.869,,,,,
805,06/23/24 07:45:00 PM,97.382,23.869,,,,,
806,06/23/24 08:00:00 PM,97.406,23.869,,,,,
807,06/23/24 08:15:00 PM,97.418,23.869,,,,,
808,06/23/24 08:30:00 PM,97.467,23.869,,,,,
809,06/23/24 08:45:00 PM,97.479,23.869,,,,,
810,06/23/24 09:00:00 PM,97.500,23.773,,,,,
811,06/23/24 09:15:00 PM,97.500,23.773,,,,,
812,06/23/24 09:30:00 PM,97.500,23.773,,,,,
813,06/23/24 09:45:00 PM,97.512,23.773,,,,,
814,06/23/24 10:00:00 PM,97.524,23.773,,,,,
815,06/23/24 10:15:00 PM,97.524,23.773,,,,,
816,06/23/24 10:30:00 PM,97.524,23.773,,,,,
817,06/23/24 10:45:00 PM,97.524,23.773,,,,,
818,06/23/24 11:00:00 PM,97.496,23.677,,,,,
819,06/23/24 11:15:00 PM,97.496,23.677,,,,,
820,06/23/24 11:30:00 PM,97.472,23.677,,,,,
821,06/23/24 11:45:00 PM,97.460,23.677,,,,,
822,06/24/24 12:00:00 AM,97.460,23.677,,,,,
823,06/24/24 12:15:00 AM,97.448,23.677,,,,,
824,06/24/24 12:30:00 AM,97.432,23.581,,,,,
825,06/24/24 12:45:00 AM,97.469,23.581,,,,,
826,06/24/24 01:00:00 AM,97.444,23.581,,,,,
827,06/24/24 01:15:00 AM,97.420,23.581,,,,,
828,06/24/24 01:30:00 AM,97.420,23.581,,,,,
829,06/24/24 01:45:00 AM,97.432,23.581,,,,,
830,06/24/24 02:00:00 AM,97.429,23.484,,,,,
831,06/24/24 02:15:00 AM,97.441,23.484,,,,,
832,06/24/24 02:30:00 AM,97.429,23.484,,,,,
833,06/24/24 02:45:00 AM,97.429,23.484,,,,,
834,06/24/24 03:00:00 AM,97.441,23.484,,,,,
835,06/24/24 03:15:00 AM,97.429,23.484,,,,,
836,06/24/24 03:30:00 AM,97.453,23.484,,,,,
837,06/24/24 03:45:00 AM,97.462,23.388,,,,,
838,06/24/24 04:00:00 AM,97.474,23.388,,,,,
839,06/24/24 04:15:00 AM,97.474,23.388,,,,,
840,06/24/24 04:30:00 AM,97.486,23.388,,,,,
841,06/24/24 04:45:00 AM,97.510,23.388,,,,,
842,06/24/24 05:00:00 AM,97.522,23.388,,,,,
843,06/24/24 05:15:00 AM,97.547,23.388,,,,,
844,06/24/24 05:30:00 AM,97.559,23.388,,,,,
845,06/24/24 05:45:00 AM,97.571,23.388,,,,,
846,06/24/24 06:00:00 AM,97.571,23.388,,,,,
847,06/24/24 06:15:00 AM,97.568,23.292,,,,,
848,06/24/24 06:30:00 AM,97.580,23.292,,,,,
849,06/24/24 06:45:00 AM,97.580,23.292,,,,,
850,06/24/24 07:00:00 AM,97.592,23.292,,,,,
851,06/24/24 07:15:00 AM,97.592,23.292,,,,,
852,06/24/24 07:30:00 AM,97.604,23.292,,,,,
853,06/24/24 07:45:00 AM,97.592,23.292,,,,,
854,06/24/24 08:00:00 AM,97.619,23.388,,,,,
855,06/24/24 08:15:00 AM,97.619,23.388,,,,,
856,06/24/24 08:30:00 AM,97.619,23.388,,,,,
857,06/24/24 08:45:00 AM,97.632,23.388,,,,,
858,06/24/24 09:00:00 AM,97.623,23.484,,,,,
859,06/24/24 09:15:00 AM,97.614,23.581,,,,,
860,06/24/24 09:30:00 AM,97.588,23.869,,,,,
861,06/24/24 09:45:00 AM,97.576,23.869,,,,,
862,06/24/24 10:00:00 AM,97.584,23.773,,,,,
863,06/24/24 10:15:00 AM,97.572,23.773,,,,,
864,06/24/24 10:30:00 AM,97.548,23.773,,,,,
865,06/24/24 10:45:00 AM,97.539,23.869,,,,,
866,06/24/24 11:00:00 AM,97.515,23.869,,,,,
867,06/24/24 11:15:00 AM,97.494,23.966,,,,,
868,06/24/24 11:30:00 AM,97.485,24.062,,,,,
869,06/24/24 11:45:00 AM,97.449,24.062,,,,,
870,06/24/24 12:00:00 PM,97.416,24.158,,,,,
871,06/24/24 12:15:00 PM,97.395,24.255,,,,,
872,06/24/24 12:30:00 PM,97.350,24.351,,,,,
873,06/24/24 12:45:00 PM,97.317,24.448,,,,,
874,06/24/24 01:00:00 PM,97.259,24.545,,,,,
875,06/24/24 01:15:00 PM,97.235,24.545,,,,,
876,06/24/24 01:30:00 PM,97.199,24.545,,,,,
877,06/24/24 01:45:00 PM,97.135,24.448,,,,,
878,06/24/24 02:00:00 PM,97.098,24.448,,,,,
879,06/24/24 02:15:00 PM,97.074,24.448,,,,,
880,06/24/24 02:30:00 PM,97.038,24.448,,,,,
881,06/24/24 02:45:00 PM,97.026,24.448,,,,,
882,06/24/24 03:00:00 PM,97.038,24.448,,,,,
883,06/24/24 03:15:00 PM,97.050,24.448,,,,,
884,06/24/24 03:30:00 PM,97.026,24.448,,,,,
885,06/24/24 03:45:00 PM,97.038,24.448,,,,,
886,06/24/24 04:00:00 PM,97.062,24.448,,,,,
887,06/24/24 04:15:00 PM,97.074,24.448,,,,,
888,06/24/24 04:30:00 PM,97.110,24.448,,,,,
889,06/24/24 04:45:00 PM,97.119,24.351,,,,,
890,06/24/24 05:00:00 PM,97.131,24.351,,,,,
891,06/24/24 05:15:00 PM,97.119,24.351,,,,,
892,06/24/24 05:30:00 PM,97.131,24.351,,,,,
893,06/24/24 05:45:00 PM,97.168,24.351,,,,,
894,06/24/24 06:00:00 PM,97.189,24.255,,,,,
895,06/24/24 06:15:00 PM,97.225,24.255,,,,,
896,06/24/24 06:30:00 PM,97.225,24.255,,,,,
897,06/24/24 06:45:00 PM,97.225,24.255,,,,,
898,06/24/24 07:00:00 PM,97.274,24.255,,,,,
899,06/24/24 07:15:00 PM,97.283,24.158,,,,,
900,06/24/24 07:30:00 PM,97.295,24.158,,,,,
901,06/24/24 07:45:00 PM,97.319,24.158,,,,,
902,06/24/24 08:00:00 PM,97.331,24.158,,,,,
903,06/24/24 08:15:00 PM,97.355,24.158,,,,,
904,06/24/24 08:30:00 PM,97.380,24.158,,,,,
905,06/24/24 08:45:00 PM,97.440,24.158,,,,,
906,06/24/24 09:00:00 PM,97.464,24.158,,,,,
907,06/24/24 09:15:00 PM,97.525,24.158,,,,,
908,06/24/24 09:30:00 PM,97.598,24.158,,,,,
909,06/24/24 09:45:00 PM,97.752,24.062,,,,,
910,06/24/24 10:00:00 PM,98.122,23.869,,,,,
911,06/24/24 10:15:00 PM,99.705,23.677,,,,,
912,06/24/24 10:30:00 PM,105.399,23.484,,,,,
